time,rss_mb,vms_mb,cpu
1767584623079.337,217.9140625,1789.4140625,244.3008748529294
1767584623100.022,217.9140625,1789.4140625,488.5846748829298
1767584623120.828,217.9140625,1861.41796875,535.5715181204001
1767584623141.745,217.9140625,1949.4296875,435.5254863050048
1767584623162.387,224.91796875,2230.9375,97.81492537313441
1767584623182.98,231.15625,2236.4375,734.5455394566322
1767584623203.6177,231.921875,2308.94140625,734.459789168933
1767584623224.292,233.46484375,2308.94140625,684.2257748776515
1767584623244.91,235.5234375,2308.94140625,245.00011682515859
1767584623265.531,241.90625,2318.44140625,97.78413978807987
1767584623286.1936,244.9375,2320.44140625,341.9256291706945
1767584623306.852,245.1953125,2320.44140625,734.1426871105517
1767584623327.6536,245.7109375,2320.44140625,683.238573955133
1767584623348.4197,246.484375,2320.44140625,586.0149031296567
1767584623369.151,246.7421875,2320.44140625,683.4691962986668
1767584623389.9358,246.7421875,2320.44140625,634.8273043741481
1767584623410.7354,246.99609375,2320.44140625,487.3017938470122
1767584623431.5288,246.99609375,2320.44140625,537.6999475555053
1767584623452.1792,247.25390625,2320.44140625,442.11067776957873
1767584623472.8647,248.03515625,2322.44140625,586.192355174583
1767584623494.0747,248.72265625,2322.44140625,585.7898301928499
1767584623514.7878,248.98046875,2322.44140625,440.36228739413383
1767584623535.4666,248.98046875,2322.44140625,489.4970006768883
1767584623556.1238,248.98046875,2322.44140625,440.74276106856115
1767584623576.8965,249.234375,2322.44140625,390.13605869289745
1767584623597.5906,250.26953125,2328.94140625,636.145648851399
1767584623618.4158,251.04296875,2328.94140625,630.2193968954813
1767584623639.1536,251.30078125,2328.94140625,488.8694111613578
1767584623659.9968,252.84375,2328.94140625,534.9753484381175
1767584623680.9272,253.6171875,2328.94140625,442.0589041256302
1767584623701.604,254.1328125,2328.94140625,341.35317575659064
1767584623722.2637,255.9609375,2333.94140625,97.7750218544205
1767584623743.1614,256.9921875,2333.94140625,627.3552247048801
1767584623763.843,258.79296875,2333.94140625,636.3089706036801
1767584623784.5376,259.30859375,2333.94140625,586.206009783371
1767584623805.1445,259.30859375,2333.94140625,539.4729371046358
1767584623825.7986,259.56640625,2333.94140625,538.6981762137185
1767584623846.4666,261.09765625,2336.94140625,342.65989752926623
1767584623867.1272,263.37890625,2340.44140625,538.6101330842882
1767584623887.851,264.15234375,2340.44140625,537.4744469426004
1767584623908.548,264.6640625,2340.44140625,537.2366236216087
1767584623929.2332,265.17578125,2340.44140625,440.31092240936806
1767584623949.9814,265.43359375,2340.44140625,439.7671893566945
1767584623970.5806,266.46484375,2340.44140625,539.0695315877383
1767584623991.3079,267.64453125,2342.44140625,438.30172423802543
1767584624012.0076,270.921875,2346.44140625,537.5809097688351
1767584624032.6182,270.921875,2346.44140625,440.6141491485058
1767584624053.2976,271.69140625,2346.44140625,488.0673051188644
1767584624074.302,272.20703125,2346.44140625,529.5595243560874
1767584624094.9636,272.20703125,2346.44140625,538.1389630839273
1767584624115.642,272.72265625,2346.44140625,440.4804723509019
1767584624136.3574,272.72265625,2346.44140625,391.21864543133336
1767584624157.0366,275.07421875,2352.94140625,588.240805020858
1767584624177.67,275.58203125,2352.94140625,537.8880093267285
1767584624198.3298,275.58203125,2352.94140625,489.38277366812383
1767584624218.9998,275.58203125,2352.94140625,635.1600773478084
1767584624239.7302,276.609375,2352.94140625,535.8327603827902
1767584624260.4116,276.8671875,2352.94140625,440.6038634374081
1767584624281.077,277.125,2352.94140625,538.1640713394237
1767584624301.7673,277.640625,2352.94140625,489.1088462345806
1767584624322.4194,280.16796875,2357.94140625,538.8995257784914
1767584624343.0908,280.42578125,2357.94140625,391.8720014948734
1767584624365.1375,280.68359375,2357.94140625,457.813482361158
1767584624385.8054,281.1953125,2357.94140625,539.8895818949853
1767584624406.4104,281.70703125,2357.94140625,439.9055598932531
1767584624427.1096,282.22265625,2357.94140625,439.64426638093613
1767584624447.7913,282.22265625,2357.94140625,538.1954599538122
1767584624468.4688,282.22265625,2357.94140625,537.2366236216044
1767584624489.0642,285.6953125,2365.44140625,489.2400648540184
1767584624509.734,286.20703125,2365.44140625,733.9114610673684
1767584624530.5576,286.98046875,2365.44140625,537.1553113211957
1767584624551.4153,287.75390625,2365.44140625,487.0697804048152
1767584624572.1035,288.01171875,2365.44140625,537.6811486108537
1767584624592.9092,288.52734375,2365.44140625,437.14952751528557
1767584624613.8215,288.78515625,2365.44140625,580.4796383221617
1767584624634.6357,289.55859375,2365.44140625,537.2116018303944
1767584624655.2869,291.23046875,2366.44140625,538.3273321276444
1767584624676.0312,291.55859375,2369.44140625,585.2517209302288
1767584624696.8103,291.81640625,2369.44140625,487.8402363422845
1767584624717.5908,291.81640625,2369.44140625,538.9498866901824
1767584624740.1492,291.81640625,2369.44140625,454.5488436612681
1767584624760.8137,292.33203125,2369.44140625,537.5120172423896
1767584624781.5437,292.33203125,2369.44140625,536.3186013530765
1767584624802.3557,292.33203125,2369.44140625,585.4900017449011
1767584624823.1543,292.33203125,2369.44140625,340.14305409131595
1767584624844.0461,294.51953125,2374.44140625,732.2032004655154
1767584624864.7415,294.77734375,2374.44140625,488.6928355878669
1767584624885.6653,294.77734375,2374.44140625,532.4133537971602
1767584624906.393,295.03515625,2374.44140625,487.4547039339863
1767584624927.0842,295.29296875,2374.44140625,537.505755161002
1767584624947.8225,295.29296875,2374.44140625,489.85716454690737
1767584624968.4873,295.546875,2374.44140625,537.9005514555921
1767584624989.2373,295.8046875,2374.44140625,586.6501311265274
1767584625010.0696,296.0625,2374.44140625,388.8160001854023
1767584625030.871,297.65234375,2380.44140625,678.9332285030408
1767584625051.7917,298.1640625,2380.44140625,535.8514302969741
1767584625072.802,298.1640625,2380.44140625,537.46192467645
1767584625093.5017,298.1640625,2380.44140625,585.6807661426355
1767584625114.4272,298.421875,2380.44140625,727.8155547586288
1767584625135.122,298.6796875,2380.44140625,585.8171025524596
1767584625155.8557,299.453125,2380.44140625,633.985838032685
1767584625176.6082,299.70703125,2380.44140625,487.4320445327558
1767584625197.3896,300.734375,2380.44140625,730.7149825783989
1767584625218.115,301.50390625,2380.44140625,146.21601961491194
1767584625238.796,302.98046875,2387.44140625,97.44337704879739
1767584625259.438,303.49609375,2387.44140625,683.6044611050256
1767584625280.2195,308.07421875,2459.4453125,733.2357465852425
1767584625300.993,308.84765625,2459.4453125,683.2624242212709
1767584625321.8796,309.36328125,2459.4453125,681.7710178917611
1767584625344.0117,309.36328125,2459.4453125,644.873606641996
1767584625364.6638,310.91015625,2459.4453125,536.5493725941662
1767584625385.3127,311.16796875,2459.4453125,538.1264098347243
1767584625405.9905,312.19921875,2459.4453125,489.3884837524048
1767584625426.744,313.74609375,2459.4453125,439.07153325423894
1767584625447.5024,314.3203125,2459.4453125,636.0565995917216
1767584625468.4463,314.8359375,2459.4453125,483.8502180282843
1767584625489.6711,315.09375,2459.4453125,582.7648060022974
1767584625510.2966,315.3515625,2459.4453125,538.0511026367626
1767584625530.8877,315.609375,2459.4453125,391.8948856004869
1767584625551.5195,316.3828125,2459.4453125,489.21153307829377
1767584625572.192,316.640625,2459.4453125,489.3999043207251
1767584625592.899,316.8984375,2459.4453125,391.2460151813636
1767584625613.6274,316.8984375,2459.4453125,488.3400668304422
1767584625634.3953,316.8984375,2459.4453125,391.09097054675607
1767584625655.083,319.43359375,2466.9453125,587.4306789136409
1767584625675.7947,319.94921875,2466.9453125,538.8051244321492
1767584625696.4644,319.94921875,2466.9453125,389.9093856397421
1767584625717.059,320.71875,2466.9453125,538.8680549878006
1767584625737.789,321.23046875,2466.9453125,391.3190199073937
1767584625758.5698,321.74609375,2466.9453125,537.4807082944986
1767584625779.2961,321.74609375,2466.9453125,489.1202537550127
1767584625800.039,322.51953125,2466.9453125,488.715612364982
1767584625820.7317,323.03515625,2466.9453125,489.6169964396177
1767584625841.4214,324.0625,2466.9453125,488.6586744026173
1767584625862.1628,324.0625,2466.9453125,488.801044191682
1767584625882.8887,324.86328125,2470.9453125,489.09743924624047
1767584625903.6348,325.12109375,2470.9453125,488.07866410659045
1767584625924.421,325.37890625,2470.9453125,536.6741965126937
1767584625945.1228,325.37890625,2470.9453125,391.7256064815986
1767584625965.8804,325.63671875,2470.9453125,487.6473939379743
1767584625986.8723,325.63671875,2470.9453125,435.91274524521566
1767584626007.5012,325.63671875,2470.9453125,440.6450091633878
1767584626028.144,325.63671875,2470.9453125,538.754790569494
1767584626051.2222,326.66796875,2470.9453125,524.5284088540625
1767584626071.8613,326.92578125,2470.9453125,440.96930049997593
1767584626092.6284,327.94140625,2472.4453125,439.3116948107107
1767584626113.386,329.30078125,2478.4453125,683.7716268616683
1767584626134.1719,329.55859375,2478.4453125,537.1240439130559
1767584626154.8406,329.8125,2478.4453125,538.905820377761
1767584626175.4949,330.06640625,2478.4453125,538.2268522299058
1767584626198.4224,330.58203125,2478.4453125,484.42733696622
1767584626219.1648,331.35546875,2478.4453125,440.6552967956568
1767584626239.8306,331.61328125,2478.4453125,490.96383003627653
1767584626260.6165,332.38671875,2478.4453125,485.28896550926885
1767584626282.4165,332.640625,2478.4453125,509.66974503998676
1767584626304.7976,333.15234375,2478.4453125,497.6952385061785
1767584626325.5288,333.66796875,2478.4453125,292.90173302763014
1767584626346.2534,335.265625,2484.9453125,683.9149768806851
1767584626367.124,336.0390625,2484.9453125,533.108522832331
1767584626387.8638,336.5546875,2484.9453125,439.79793084164345
1767584626408.518,336.8125,2484.9453125,489.2914304379168
1767584626429.2427,337.0703125,2484.9453125,586.8621799356422
1767584626450.0364,337.84375,2484.9453125,487.71543855160064
1767584626470.7913,338.6171875,2484.9453125,486.4314707860807
1767584626491.4211,338.875,2484.9453125,587.7530887264453
1767584626512.0479,338.875,2484.9453125,489.5769913157053
1767584626532.6858,338.875,2484.9453125,587.5746906373912
1767584626553.3088,339.90625,2484.9453125,488.9206989404058
1767584626574.0417,339.90625,2484.9453125,537.8691972300736
1767584626594.638,342.0234375,2490.4453125,637.6409392833706
1767584626615.2744,342.0234375,2490.4453125,537.7375493886848
1767584626636.0852,342.0234375,2490.4453125,536.1565565007177
1767584626656.814,342.0234375,2490.4453125,633.735306082138
1767584626677.5889,342.28125,2490.4453125,535.5342185903783
1767584626698.376,342.53515625,2490.4453125,585.46957007259
1767584626719.0605,343.05078125,2490.4453125,537.3054455676127
1767584626739.7512,343.05078125,2490.4453125,537.449402993765
1767584626760.471,343.81640625,2490.4453125,536.4433179080675
1767584626781.1711,343.81640625,2490.4453125,586.73903616142
1767584626801.7278,344.07421875,2490.4453125,442.29716334493236
1767584626822.334,344.07421875,2490.4453125,440.8148165448296
1767584626842.9321,345.55859375,2496.9453125,637.6111137097103
1767584626863.6038,345.55859375,2496.9453125,488.63590293230885
1767584626884.4941,345.55859375,2496.9453125,483.9283736385522
1767584626905.1938,345.55859375,2496.9453125,440.0799281858766
1767584626926.162,345.55859375,2496.9453125,676.3058566081226
1767584626948.8052,346.07421875,2496.9453125,535.6254043929735
1767584626969.5576,346.58984375,2496.9453125,586.9716844707797
1767584626990.3835,347.1015625,2496.9453125,486.96799061894785
1767584627011.1853,347.359375,2496.9453125,535.2918982260301
1767584627031.8564,347.875,2496.9453125,684.8002985492575
1767584627052.473,348.38671875,2496.9453125,440.4753325554078
1767584627073.056,348.38671875,2496.9453125,637.6558531165897
1767584627093.749,348.38671875,2496.9453125,439.49070926279444
1767584627114.421,350.01171875,2503.9453125,733.3468545651746
1767584627135.0374,351.55859375,2503.9453125,489.1944156101727
1767584627158.586,352.07421875,2503.9453125,472.7525949607017
1767584627179.2026,352.5859375,2503.9453125,538.5095475979069
1767584627200.0867,352.84375,2503.9453125,485.1430223815927
1767584627224.6042,352.84375,2503.9453125,539.0816443556945
1767584627254.3716,353.359375,2503.9453125,439.9702415053384
1767584627274.9736,353.359375,2503.9453125,538.679307405822
1767584627295.769,353.6171875,2503.9453125,485.04203624253347
1767584627316.305,354.1328125,2503.9453125,490.88338560927747
1767584627336.9734,355.1640625,2503.9453125,488.47087322105494
1767584627357.6406,355.1640625,2503.9453125,538.8302948905256
1767584627378.292,356.1953125,2508.4453125,390.34937180082926
1767584627398.8994,356.96484375,2508.4453125,587.787408471434
1767584627419.6777,356.96484375,2508.4453125,534.2567451770509
1767584627440.2808,356.96484375,2508.4453125,538.7233366805979
1767584627460.9116,356.96484375,2508.4453125,538.2394101657889
1767584627481.5903,356.96484375,2508.4453125,488.45380754403925
1767584627502.2927,356.96484375,2508.4453125,489.0176052232611
1767584627522.9636,357.22265625,2508.4453125,587.5472543892465
1767584627543.788,357.4765625,2508.4453125,485.63733833523344
1767584627564.4521,357.734375,2508.4453125,391.4240119453219
1767584627585.166,357.734375,2508.4453125,488.70991797165254
1767584627605.9316,358.25,2508.4453125,390.94971338024055
1767584627628.2954,358.50390625,2508.4453125,452.05035350923214
1767584627648.9832,361.3671875,2509.4453125,341.5159706874505
1767584627669.7021,361.91015625,2515.4453125,586.5270763170956
1767584627690.6304,362.1640625,2515.4453125,532.8868560868706
1767584627711.3591,362.421875,2515.4453125,586.4724018596722
1767584627732.0725,362.6796875,2515.4453125,538.5284045148385
1767584627753.0872,362.9375,2515.4453125,529.4926722901389
1767584627773.7986,363.1953125,2515.4453125,537.9319093368129
1767584627794.5767,363.453125,2515.4453125,538.0071831708715
1767584627815.2527,363.7109375,2515.4453125,441.17544761815645
1767584627835.8572,363.96875,2515.4453125,489.88577168351406
1767584627856.5532,364.22265625,2515.4453125,537.493231435958
1767584627877.2375,364.22265625,2515.4453125,390.71754445208694
1767584627897.7915,364.22265625,2515.4453125,490.5446592517291
1767584627918.4346,364.22265625,2515.4453125,390.9588236664797
1767584627941.2083,365.94140625,2520.4453125,535.2608473710962
1767584627961.9133,366.19921875,2520.4453125,489.2685999580127
1767584627982.6277,366.45703125,2520.4453125,489.6055657371053
1767584628003.3525,366.45703125,2520.4453125,537.4994932255294
1767584628023.9941,366.45703125,2520.4453125,392.0093462311239
1767584628044.6772,366.45703125,2520.4453125,537.0677717505325
1767584628065.4258,366.71484375,2520.4453125,486.7475919693525
1767584628086.4668,367.2265625,2520.4453125,489.9143821615772
1767584628107.0361,367.48046875,2520.4453125,441.6296504282071
1767584628127.6797,367.48046875,2520.4453125,538.3022086362139
1767584628148.3613,367.73828125,2520.4453125,342.10890108478276
1767584628169.0442,367.73828125,2520.4453125,586.5954337261157
1767584628189.68,367.73828125,2520.4453125,489.5198524777562
1767584628210.4128,367.73828125,2520.4453125,487.08109300785156
1767584628231.0857,371.6328125,2526.4453125,97.88911838498525
1767584628251.938,371.6328125,2526.4453125,483.4653910437336
1767584628272.7964,375.7578125,2526.4453125,584.9796373779859
1767584628293.528,376.7890625,2526.4453125,635.589499696905
1767584628314.2212,376.7890625,2526.4453125,683.4930626687801
1767584628334.9001,376.7890625,2526.4453125,587.5266788845229
1767584628356.0312,377.046875,2526.4453125,479.43121678002626
1767584628376.679,377.3046875,2526.4453125,440.02862904635833
1767584628397.3955,377.5625,2526.4453125,488.4879400906164
1767584628418.1572,377.5625,2526.4453125,537.5120172423809
1767584628438.8184,377.8203125,2526.4453125,489.15447950923783
1767584628459.6123,378.078125,2526.4453125,389.07298068227516
1767584628480.2354,378.078125,2526.4453125,538.1766263458079
1767584628500.8315,378.078125,2526.4453125,490.481558575211
1767584628521.507,378.58203125,2526.4453125,489.55984826377716
1767584628542.204,380.90234375,2526.4453125,488.7839554369556
1767584628563.2998,380.90234375,2526.4453125,479.3271164746652
1767584628583.929,380.90234375,2526.4453125,440.727323673996
1767584628604.57,380.90234375,2526.4453125,440.29037977045743
1767584628625.2393,381.16015625,2526.4453125,440.1928284065236
