timestamp,pid_count,pid_count_Limit,cpu_usage,memory_usage
2026-01-05 13:34:48.130228966 +0000 UTC m=+0.709954806,4,77148,51675000,13295616
2026-01-05 13:34:49.133695343 +0000 UTC m=+1.713421293,29,77148,612108000,74809344
2026-01-05 13:34:50.14027207 +0000 UTC m=+2.719997920,29,77148,1136365000,94318592
2026-01-05 13:34:51.143371792 +0000 UTC m=+3.723097622,29,77148,1626389000,98021376
2026-01-05 13:34:52.146682526 +0000 UTC m=+4.726408355,29,77148,2136307000,98234368
2026-01-05 13:34:53.149591763 +0000 UTC m=+5.729317613,29,77148,2550019000,99524608
2026-01-05 13:34:54.152678861 +0000 UTC m=+6.732404721,29,77148,3011175000,100720640
2026-01-05 13:34:55.156237358 +0000 UTC m=+7.735963189,29,77148,3443638000,100851712
2026-01-05 13:34:56.160497879 +0000 UTC m=+8.740223719,29,77148,4049610000,100892672
2026-01-05 13:34:57.163271262 +0000 UTC m=+9.742997222,29,77148,4567264000,100945920
2026-01-05 13:34:58.166558838 +0000 UTC m=+10.746284688,29,77148,5011146000,100966400
2026-01-05 13:34:59.169659655 +0000 UTC m=+11.749385486,29,77148,5458704000,101781504
2026-01-05 13:35:00.173335834 +0000 UTC m=+12.753061684,29,77148,5944938000,101593088
2026-01-05 13:35:01.175949866 +0000 UTC m=+13.755675686,29,77148,6414313000,100052992
2026-01-05 13:35:02.178602099 +0000 UTC m=+14.758327949,29,77148,6842458000,100352000
2026-01-05 13:35:03.181236924 +0000 UTC m=+15.760962764,29,77148,7289418000,100536320
2026-01-05 13:35:04.18445459 +0000 UTC m=+16.764180450,29,77148,7758280000,100048896
2026-01-05 13:35:05.187869948 +0000 UTC m=+17.767595778,29,77148,8191382000,100069376
2026-01-05 13:35:06.191444487 +0000 UTC m=+18.771170337,29,77148,8706430000,100126720
2026-01-05 13:35:07.195251628 +0000 UTC m=+19.774977478,29,77148,9312668000,100159488
2026-01-05 13:35:08.199623491 +0000 UTC m=+20.779349331,29,77148,9915374000,97030144
2026-01-05 13:35:09.202046657 +0000 UTC m=+21.781772487,29,77148,10540779000,97054720
2026-01-05 13:35:10.205636504 +0000 UTC m=+22.785362334,29,77148,11107491000,97353728
2026-01-05 13:35:11.208746873 +0000 UTC m=+23.788472713,29,77148,11584626000,97198080
2026-01-05 13:35:12.211630625 +0000 UTC m=+24.791356485,29,77148,12018423000,96669696
2026-01-05 13:35:13.214474178 +0000 UTC m=+25.794199998,29,77148,12473049000,96706560
2026-01-05 13:35:14.217443133 +0000 UTC m=+26.797168953,29,77148,12893671000,96210944
2026-01-05 13:35:15.220949059 +0000 UTC m=+27.800674889,29,77148,13297009000,93102080
2026-01-05 13:35:16.224276107 +0000 UTC m=+28.804001957,29,77148,13769675000,93130752
2026-01-05 13:35:17.227839437 +0000 UTC m=+29.807565257,29,77148,14362633000,93159424
2026-01-05 13:35:18.231654148 +0000 UTC m=+30.811379978,29,77148,14964940000,93204480
2026-01-05 13:35:19.23616436 +0000 UTC m=+31.815890190,29,77148,14977628000,93118464
2026-01-05 13:35:20.239711256 +0000 UTC m=+32.819437086,29,77148,14979724000,93118464
2026-01-05 13:35:21.258768317 +0000 UTC m=+33.838494137,0,0,0,0
