time,rss_mb,vms_mb,cpu
1767584781804.4414,419.4296875,21055.14453125,195.80337052424773
1767584781825.1082,421.53125,21186.15625,683.7875516739301
1767584781845.7812,423.79296875,21315.16015625,537.8503864492109
1767584781866.5698,428.3671875,21445.16796875,634.376768428903
1767584781887.3167,430.95703125,21445.16796875,439.81330319587147
1767584781908.0056,435.3203125,21445.16796875,391.45597722739683
1767584781928.6504,439.6796875,21445.16796875,635.6117269918935
1767584781949.337,443.796875,21445.16796875,538.245689353476
1767584781970.0588,446.296875,21445.16796875,293.4995334950488
1767584781990.7332,448.73828125,21445.16796875,293.2157013527323
1767584782011.3284,451.50390625,21445.16796875,587.9453309347524
1767584782031.874,455.8125,21445.16796875,392.656158211916
1767584782052.4956,458.3671875,21445.16796875,390.96793437733936
1767584782073.0227,459.55859375,21445.16796875,491.88507095108605
1767584782093.485,463.16796875,21445.16796875,443.09148531586663
1767584782113.989,466.0625,21445.16796875,639.1582599725654
1767584782134.5266,468.46484375,21510.171875,392.8814369013803
1767584782155.2334,473.80078125,21510.171875,243.49813064580147
1767584782175.85,477.03515625,21510.171875,440.44449630132584
1767584782196.3867,479.27734375,21510.171875,393.2083201499887
1767584782216.9812,481.8203125,21510.171875,440.5215950333167
1767584782237.575,486.2421875,21510.171875,539.7316862029405
1767584782258.3047,488.6015625,21510.171875,487.1206912570741
1767584782279.4177,491.33203125,21510.171875,577.085293004826
1767584782300.3223,491.67578125,21510.171875,586.1445690528471
1767584782321.2395,494.12109375,21510.171875,536.4495552584125
1767584782342.0376,496.44140625,21510.171875,438.9847309602161
1767584782362.7683,498.859375,21510.171875,488.7213068910139
1767584782384.4,501.109375,21510.171875,700.2722527075108
1767584782405.1372,503.62109375,21510.171875,634.9381899482927
1767584782425.7502,503.671875,21510.171875,638.2230961912245
1767584782446.3997,506.04296875,21510.171875,439.1992460645086
1767584782467.2388,508.31640625,21510.171875,680.1127647992245
1767584782487.8982,510.90625,21510.171875,734.0227739406489
1767584782508.6233,511.06640625,21510.171875,732.1776370915115
1767584782529.26,515.23828125,21510.171875,734.005646685482
1767584782550.0742,515.54296875,21510.171875,731.1905536702257
1767584782570.835,517.6640625,21510.171875,781.0803789659742
1767584782591.5127,517.9765625,21510.171875,734.1426871105614
1767584782612.292,520.21875,21510.171875,729.3680659409384
1767584782633.1482,520.41015625,21510.171875,730.197653230573
1767584782655.4094,520.52734375,21510.171875,862.3811100650428
1767584782676.2427,522.93359375,21510.171875,731.7944005676131
1767584782696.9897,524.9375,21510.171875,685.6318714679398
1767584782717.7188,525.32421875,21510.171875,682.2383641222461
1767584782738.5232,527.40625,21510.171875,685.2958009476488
1767584782759.2493,529.51171875,21510.171875,781.3804971764749
1767584782779.9084,531.734375,21510.171875,733.9371456568839
1767584782800.6523,531.875,21510.171875,733.7060490501277
1767584782826.2688,534.328125,21510.171875,790.9900803379446
1767584782847.0303,534.5234375,21510.171875,730.4943919374044
1767584782867.859,536.59375,21510.171875,827.9513237343152
1767584782888.5405,536.7109375,21510.171875,782.0452151214289
1767584782909.2524,538.8515625,21510.171875,780.3174809888149
1767584782930.0032,540.984375,21510.171875,632.7131286407156
1767584782950.6575,543.046875,21510.171875,782.5376524639107
1767584782971.346,543.125,21510.171875,732.1520755024484
1767584782992.0564,545.15234375,21510.171875,734.7771652807728
1767584783012.8179,545.2421875,21510.171875,780.0181786482252
1767584783033.493,547.44921875,21510.171875,832.3877610581154
1767584783054.2773,547.5546875,21510.171875,828.6729966877706
1767584783074.9272,551.60546875,21510.171875,782.1910578581759
1767584783099.5654,553.60546875,21510.171875,777.8070410025722
1767584783120.266,553.77734375,21510.171875,781.1985798265533
1767584783140.9287,555.83984375,21510.171875,782.1728245413653
1767584783161.723,556.01953125,21510.171875,779.8822080185945
1767584783182.6057,558.0546875,21510.171875,779.4383674607318
1767584783203.328,558.0546875,21510.171875,779.6647535841087
1767584783224.055,558.2734375,21510.171875,733.210111063193
1767584783244.7314,562.58984375,21510.171875,732.3651432961714
1767584783265.4805,562.6328125,21510.171875,829.6951093217192
1767584783286.1685,564.890625,21510.171875,829.4634668403932
1767584783307.0166,566.99609375,21510.171875,778.7148145139774
1767584783327.8254,567.08203125,21510.171875,778.7148145139602
1767584783348.7056,569.16015625,21510.171875,731.1905536702429
1767584783369.452,571.31640625,21510.171875,782.1910578581585
1767584783391.1877,571.4921875,21575.17578125,792.0990024217458
1767584783411.8845,573.62109375,21575.17578125,734.2626394659377
1767584783432.6392,575.6640625,21575.17578125,781.1167446516464
1767584783453.3154,575.703125,21575.17578125,732.9111623680647
1767584783474.1094,577.81640625,21575.17578125,729.7910890974191
1767584783494.9456,579.90625,21575.17578125,730.6131549609742
1767584783515.685,579.90625,21575.17578125,732.3139957165403
1767584783536.3862,581.92578125,21575.17578125,634.5022633385823
1767584783557.0916,584.09375,21575.17578125,684.9121235449207
1767584783577.803,584.19140625,21575.17578125,683.9229425329877
1767584783598.5752,586.23046875,21575.17578125,683.8034772280023
1767584783619.3438,588.2890625,21575.17578125,731.9987434408708
1767584783640.085,588.359375,21575.17578125,683.5169307057496
1767584783660.7297,590.53125,21575.17578125,733.8429776165468
1767584783681.4502,590.6171875,21575.17578125,684.4730210166832
1767584783702.201,592.6484375,21575.17578125,781.0712880736342
1767584783722.863,594.72265625,21575.17578125,733.6889365721961
1767584783743.7046,594.8359375,21575.17578125,726.7142560121907
1767584783764.4805,594.9609375,21575.17578125,684.3932446765142
1767584783785.5889,594.9609375,21575.17578125,729.4695467668718
1767584783806.4087,595.078125,21575.17578125,878.5518188376766
1767584783827.0322,595.1484375,21575.17578125,636.4055183361081
1767584783847.7563,595.1953125,21575.17578125,733.24429215761
1767584783870.4048,595.31640625,21575.17578125,713.7949945222838
1767584783891.1873,597.35546875,21575.17578125,777.6320003707873
1767584783911.8848,599.35546875,21575.17578125,633.8310743264136
1767584783943.608,599.85546875,21575.17578125,615.699056654787
1767584783974.1555,601.890625,21575.17578125,520.1319457030943
1767584783995.0508,604.19921875,21575.17578125,633.6911151141969
1767584784016.2607,604.26953125,21575.17578125,623.460123260586
1767584784037.1675,606.26953125,21575.17578125,679.2316572393638
1767584784058.0684,608.3125,21575.17578125,633.66902194122
1767584784078.859,610.6015625,21575.17578125,682.7381027125726
1767584784099.4922,612.71875,21575.17578125,636.3758082211091
1767584784120.117,612.77734375,21575.17578125,734.005646685482
1767584784140.8518,615.1015625,21575.17578125,634.207060191894
1767584784161.5662,615.22265625,21575.17578125,733.0221719931769
1767584784182.4539,617.3125,21575.17578125,631.745475611147
1767584784203.3518,619.609375,21575.17578125,777.244724467832
1767584784224.2124,621.63671875,21575.17578125,677.9455752467845
1767584784244.9368,621.6875,21575.17578125,731.6497267124015
1767584784265.634,623.69921875,21575.17578125,782.9210882449198
1767584784286.3376,625.87109375,21575.17578125,780.2630452981298
1767584784307.0825,628.140625,21575.17578125,683.2624242212709
1767584784327.8354,628.328125,21575.17578125,634.3767684288683
1767584784349.0505,628.359375,21575.17578125,714.5808913725226
1767584784369.9954,630.62109375,21575.17578125,682.3731421333046
1767584784394.4968,632.69140625,21575.17578125,740.6214757990139
1767584784415.2808,632.7890625,21575.17578125,730.961183209204
1767584784436.0537,634.83984375,21575.17578125,781.244051222335
1767584784456.8186,636.9453125,21575.17578125,633.5512176984694
1767584784477.5776,639.03515625,21575.17578125,731.7688657299642
1767584784498.3694,641.09765625,21575.17578125,731.4795953958773
1767584784519.1194,641.4375,21575.17578125,730.8423070221223
1767584784539.8855,643.578125,21575.17578125,829.5792719107482
1767584784560.6875,643.62109375,21575.17578125,682.5397061558517
1767584784581.439,646.48046875,21575.17578125,634.9086166744419
1767584784602.429,648.6015625,21575.17578125,827.7590898537002
1767584784623.262,649.203125,21575.17578125,730.1807040144772
1767584784644.1025,651.21875,21575.17578125,778.3986823485925
1767584784664.9539,651.32421875,21575.17578125,679.7663429146967
1767584784685.8738,653.34765625,21575.17578125,680.4437697718372
1767584784706.632,655.5078125,21575.17578125,731.3435472996466
1767584784727.451,657.55859375,21575.17578125,731.4030621141771
1767584784748.2969,659.703125,21575.17578125,779.2030653120298
1767584784769.1475,659.76171875,21575.17578125,730.5368028704078
1767584784796.5698,661.91796875,21575.17578125,699.2408110977462
1767584784817.3005,662.00390625,21575.17578125,781.271336600796
1767584784838.1265,664.2421875,21575.17578125,827.2596992760432
1767584784858.8958,664.2421875,21575.17578125,732.2969481108946
1767584784879.668,666.31640625,21575.17578125,731.7518434948406
1767584784900.4348,668.390625,21575.17578125,732.1605958338113
1767584784921.2097,670.4296875,21575.17578125,682.6587302509997
1767584784942.0154,672.50390625,21575.17578125,732.5186289120646
1767584784962.791,674.84375,21575.17578125,780.9713022227575
1767584784983.5605,674.875,21575.17578125,683.1431895388366
1767584785004.3625,677.01953125,21575.17578125,682.8174936335016
1767584785025.4849,677.30859375,21575.17578125,778.3445140338848
1767584785046.4006,679.41796875,21575.17578125,727.7650406598041
1767584785067.811,679.63671875,21575.17578125,683.3657946187534
1767584785088.719,679.87109375,21575.17578125,725.0810773432839
1767584785109.9143,682.01171875,21575.17578125,678.2353022707874
1767584785130.6418,684.12890625,21575.17578125,782.0452151214463
1767584785151.891,686.1484375,21575.17578125,730.7574191300239
1767584785172.6553,688.375,21575.17578125,729.4780047770262
1767584785193.4321,688.51171875,21575.17578125,780.5080657354712
1767584785214.2412,688.51171875,21575.17578125,779.6013522147579
1767584785234.9468,690.6171875,21575.17578125,734.3226303441928
1767584785255.7095,692.6796875,21575.17578125,780.6079329999017
1767584785276.794,694.921875,21575.17578125,720.6460259097557
1767584785297.5845,697.17578125,21575.17578125,683.564671780965
1767584785318.4558,697.33984375,21575.17578125,728.4138378178044
1767584785339.321,699.421875,21575.17578125,730.3078423178647
1767584785360.133,701.51953125,21575.17578125,779.6738117644159
1767584785380.9382,703.6484375,21575.17578125,829.6758008401196
1767584785401.6333,705.8984375,21575.17578125,733.1075868979993
1767584785422.5623,708.01171875,21575.17578125,830.4681862122866
1767584785443.6882,708.109375,21575.17578125,829.0584035811609
1767584785464.9863,710.25,21575.17578125,666.4955336367688
1767584785485.993,712.25,21575.17578125,830.6810349849216
1767584785506.7998,716.29296875,21575.17578125,780.7895753345148
1767584785527.5967,716.359375,21575.17578125,780.607932999867
1767584785554.4565,718.515625,21575.17578125,752.8411681295316
1767584785575.1184,730.74609375,21575.17578125,684.130114642595
1767584785595.7908,731.0390625,21575.17578125,783.2226229239825
1767584785616.4478,732.83203125,21575.17578125,733.5349601837771
1767584785637.197,733.80078125,21575.17578125,780.862255940036
1767584785658.0679,734.0078125,21575.17578125,779.4202622501315
1767584785678.8254,734.34375,21575.17578125,732.6807113160676
1767584785699.5845,734.41796875,21575.17578125,830.893992891694
1767584785720.324,734.4921875,21575.17578125,733.3639510892936
1767584785741.066,734.53125,21575.17578125,782.2275270421666
1767584785761.7852,734.71484375,21575.17578125,733.9028999370016
1767584785782.6094,734.83984375,21575.17578125,780.9803907877614
1767584785803.3594,734.87890625,21575.17578125,734.0313378679447
1767584785824.0762,735.109375,21575.17578125,734.348343721577
1767584785844.7983,735.26171875,21575.17578125,732.6721788750367
1767584785865.5295,735.34375,21575.17578125,732.825793225544
1767584785886.3364,735.4609375,21575.17578125,876.3694107814445
1767584785907.0068,735.5390625,21575.17578125,783.9728975128976
1767584785927.7017,735.77734375,21575.17578125,733.2784764391124
1767584785948.4312,735.9609375,21575.17578125,732.9026245587806
1767584785969.1692,736.13671875,21575.17578125,781.462387628692
1767584785990.0254,736.1796875,21575.17578125,778.2091262248341
1767584786010.7695,736.375,21575.17578125,781.7536927449626
1767584786031.4626,736.8671875,21575.17578125,734.2197948394706
1767584786052.15,737.01953125,21575.17578125,831.5335222568624
1767584786072.939,737.0546875,21575.17578125,732.4162980209477
1767584786093.7256,737.44921875,21575.17578125,780.6805797910538
1767584786114.4783,737.60546875,21575.17578125,831.8730662435624
1767584786135.2097,737.7890625,21575.17578125,781.9085369405731
1767584786155.9526,737.9375,21575.17578125,830.6423270931224
1767584786176.705,738.046875,21575.17578125,733.3639510892936
1767584786197.4778,738.2421875,21575.17578125,732.2799012989709
1767584786218.2466,738.4296875,21575.17578125,780.9167752746064
1767584786239.0388,738.4296875,21575.17578125,780.7804912101261
1767584786259.9702,738.5078125,21575.17578125,775.1081543081378
1767584786280.6785,738.640625,21575.17578125,731.1395700174248
1767584786301.394,738.65234375,21575.17578125,831.0489399643783
1767584786322.3008,738.91015625,21575.17578125,776.067257988026
1767584786343.0957,738.91015625,21575.17578125,634.9973447617398
1767584786363.858,738.91015625,21575.17578125,635.1230853455183
1767584786384.6094,739.51171875,21575.17578125,586.3084396295872
1767584786405.2747,739.5546875,21575.17578125,684.5208957485777
1767584786426.0137,739.61328125,21575.17578125,636.0269220450267
1767584786446.7705,739.7890625,21575.17578125,684.1062037630365
1767584786467.5398,739.890625,21575.17578125,634.5761070701318
1767584786488.3032,739.953125,21575.17578125,684.6166653064236
1767584786509.0513,740.0234375,21575.17578125,684.3533634795956
1767584786529.816,740.12890625,21575.17578125,733.5093037354778
1767584786550.5454,740.15625,21575.17578125,685.0959153434243
