time,rss_mb,vms_mb,cpu
1767576294122.4072,212.78125,1795.140625,231.78841031422346
1767576294142.8074,212.78125,1795.140625,296.588419700416
1767576294163.1663,212.78125,1795.140625,395.69838911295085
1767576294183.5278,221.625,1803.640625,296.22534282855605
1767576294203.9036,231.5390625,2241.6640625,544.4833836858005
1767576294224.318,231.79296875,2241.6640625,295.5886208273629
1767576294244.7166,232.05078125,2241.6640625,296.6933188715056
1767576294265.041,232.56640625,2241.6640625,247.2706692449184
1767576294285.3906,236.77734375,2248.6640625,98.77084657953618
1767576294305.7612,241.58984375,2252.1640625,740.3367811628483
1767576294326.0884,241.84765625,2252.1640625,445.32348673422473
1767576294346.5986,242.10546875,2252.1640625,294.8233226724777
1767576294367.0386,242.875,2252.1640625,345.86085522440726
1767576294387.3762,243.90234375,2252.1640625,395.41860519927445
1767576294407.7686,244.8984375,2254.6640625,246.94165440094113
1767576294428.1292,244.8984375,2254.6640625,346.0565286061141
1767576294448.4075,245.15625,2254.6640625,297.275104837281
1767576294468.742,245.4140625,2254.6640625,345.9179037654924
1767576294489.0105,245.66796875,2254.6640625,347.095663687521
1767576294509.3647,246.67578125,2257.6640625,296.56395389945584
1767576294529.6956,248.70703125,2260.1640625,296.6303704664131
1767576294550.0608,248.96484375,2260.1640625,346.21159379274485
1767576294570.4575,249.4765625,2260.1640625,345.7264580855602
1767576294590.815,249.734375,2260.1640625,345.7916072879742
1767576294611.202,249.9921875,2260.1640625,295.86663218039484
1767576294631.5938,249.9921875,2260.1640625,395.1810997656318
1767576294651.982,253.13671875,2265.6640625,296.668835761777
1767576294672.3328,253.39453125,2265.6640625,346.358625896564
1767576294692.7195,253.91015625,2265.6640625,246.82539869357882
1767576294713.037,254.16796875,2265.6640625,346.38314338972793
1767576294733.414,254.16796875,2265.6640625,296.4207352265636
1767576294753.7751,254.68359375,2265.6640625,296.74929544248374
1767576294774.0537,255.98046875,2270.1640625,396.31062869831254
1767576294794.4407,256.94140625,2270.6640625,295.96405974362017
1767576294814.821,257.453125,2270.6640625,345.50269481513004
1767576294835.2314,257.96484375,2270.6640625,344.9263157894707
1767576294855.6428,258.22265625,2270.6640625,296.09638554216895
1767576294876.0073,258.4765625,2270.6640625,296.9348687936571
1767576294896.355,258.734375,2270.6640625,345.9219793814425
1767576294916.7156,260.8828125,2275.6640625,296.7073110343448
1767576294937.091,260.8828125,2275.6640625,346.19526459767866
1767576294957.4304,261.390625,2275.6640625,297.190850151752
1767576294977.779,261.64453125,2275.6640625,296.2148826478947
1767576294998.1335,261.90234375,2275.6640625,345.6450560964403
1767576295018.504,262.41796875,2275.6640625,296.39978799835137
1767576295038.7795,262.9296875,2275.6640625,346.8045689176571
1767576295059.0327,264.296875,2280.1640625,247.94306117140894
1767576295079.4275,266.03515625,2280.6640625,592.7227848697542
1767576295099.7993,266.546875,2280.6640625,345.5677597043376
1767576295120.1497,266.8046875,2280.6640625,296.8998371911944
1767576295140.433,267.3203125,2280.6640625,297.1557581267936
1767576295160.7812,267.8359375,2280.6640625,345.86900386391403
1767576295181.1526,268.09375,2280.6640625,295.96405974362017
1767576295201.4788,268.3515625,2280.6640625,296.6898210369954
1767576295221.8323,270.71875,2283.1640625,346.06876554414976
1767576295242.191,270.71875,2283.1640625,296.15910749170143
1767576295262.573,271.4921875,2283.1640625,296.6618413297163
1767576295282.903,272.0078125,2283.1640625,297.2294609533733
1767576295303.2043,272.0078125,2283.1640625,346.32594130414407
1767576295323.4888,273.03515625,2283.1640625,297.1838310837122
1767576295343.8413,273.55078125,2283.1640625,346.03613563237496
1767576295364.2485,273.55078125,2283.1640625,295.8422853112307
1767576295384.6042,275.875,2288.1640625,346.61623280798204
1767576295404.9136,276.390625,2288.1640625,296.74229721603416
1767576295425.2393,276.390625,2288.1640625,296.66883576177486
1767576295445.6062,276.390625,2288.1640625,345.4457831325315
1767576295465.885,276.390625,2288.1640625,297.3032003496856
1767576295486.264,276.6484375,2288.1640625,296.17653497157596
1767576295506.603,277.421875,2288.1640625,296.89983719119664
1767576295526.9468,278.1953125,2288.1640625,296.3230068176179
1767576295547.3425,280.1328125,2292.1640625,394.3682948615489
1767576295567.6663,280.64453125,2292.1640625,297.1838310837122
1767576295588.0144,281.41796875,2292.1640625,297.0435193163467
1767576295608.3977,281.67578125,2292.1640625,296.0476201679906
1767576295628.799,281.67578125,2292.1640625,296.11728990657093
1767576295649.1653,281.67578125,2292.1640625,296.72130451699866
1767576295669.5566,281.67578125,2292.1640625,345.4051434083874
1767576295689.9312,281.67578125,2292.1640625,345.9423589018469
1767576295710.4043,281.93359375,2292.1640625,345.3320159962376
1767576295730.8,283.5390625,2296.6640625,246.86607573777738
1767576295751.1865,283.5390625,2296.6640625,296.3090508765964
1767576295771.5842,283.5390625,2296.6640625,296.183506537826
1767576295791.9941,283.5390625,2296.6640625,296.38233423625263
1767576295812.354,283.5390625,2296.6640625,296.822796754107
1767576295832.6484,284.0546875,2296.6640625,346.4689819567874
1767576295852.9353,284.30859375,2296.6640625,297.05403810288055
1767576295873.23,285.08203125,2296.6640625,346.47307056879566
1767576295893.505,285.59765625,2296.6640625,346.8578314391716
1767576295913.8706,286.875,2300.6640625,246.88060650295395
1767576295934.2778,287.1328125,2300.6640625,346.26467431684665
1767576295954.6528,287.6484375,2300.6640625,345.193970889088
1767576295975.0847,287.6484375,2300.6640625,345.0073795534679
1767576295995.3923,288.421875,2300.6640625,297.63724098779255
1767576296015.6982,288.421875,2300.6640625,296.84730528327066
1767576296036.107,288.421875,2300.6640625,345.8323380095895
1767576296056.4236,288.421875,2300.6640625,297.00846207409137
1767576296076.7502,288.9375,2300.6640625,345.9545877667423
1767576296097.0874,290.2265625,2305.1640625,297.12418238919264
