timestamp,pid_count,pid_count_Limit,cpu_usage,memory_usage,rx_bytes,tx_bytes
2026-01-05 20:35:14.781080114 +0000 UTC m=+2.934024778,40,77148,7053781000,178724864,180127,129926
2026-01-05 20:35:15.783539196 +0000 UTC m=+3.936483840,54,77148,8366175000,201760768,264080,269773
2026-01-05 20:35:16.786823388 +0000 UTC m=+4.939768052,54,77148,10071643000,217317376,448880,597886
2026-01-05 20:35:17.78993694 +0000 UTC m=+5.942881594,54,77148,11273078000,236724224,632486,922909
2026-01-05 20:35:18.793373932 +0000 UTC m=+6.946318576,54,77148,12318907000,246501376,817177,1248605
2026-01-05 20:35:19.796360604 +0000 UTC m=+7.949305248,54,77148,13563831000,247091200,1000573,1575183
2026-01-05 20:35:20.800260626 +0000 UTC m=+8.953205290,53,77148,14225711000,247267328,1184901,1902362
2026-01-05 20:35:21.804554068 +0000 UTC m=+9.957498722,53,77148,15014638000,255238144,1368474,2229197
2026-01-05 20:35:22.80690495 +0000 UTC m=+10.959849594,53,77148,16322824000,255512576,1553232,2557310
2026-01-05 20:35:23.809928152 +0000 UTC m=+11.962872806,53,77148,17624973000,270249984,1736726,2882333
2026-01-05 20:35:24.812862624 +0000 UTC m=+12.965807268,53,77148,18564259000,273776640,1921417,3208029
2026-01-05 20:35:25.815733116 +0000 UTC m=+13.968677770,53,77148,19377733000,274567168,2104813,3534607
2026-01-05 20:35:26.817984238 +0000 UTC m=+14.970928892,54,77148,19990549000,275632128,2288737,3861142
2026-01-05 20:35:27.8213627 +0000 UTC m=+15.974307344,53,77148,20327549000,276176896,2472784,4188621
2026-01-05 20:35:28.823681822 +0000 UTC m=+16.976626476,53,77148,20533794000,268197888,2656174,4514531
2026-01-05 20:35:29.826852033 +0000 UTC m=+17.979796688,53,77148,20727118000,268447744,2841102,4841823
2026-01-05 20:35:30.829510986 +0000 UTC m=+18.982455640,53,77148,20949214000,268550144,3024658,5165946
2026-01-05 20:35:31.832510998 +0000 UTC m=+19.985455652,53,77148,21188033000,268632064,3208715,5493131
2026-01-05 20:35:32.83525445 +0000 UTC m=+20.988199104,53,77148,21466296000,268742656,3392573,5820001
2026-01-05 20:35:33.837303672 +0000 UTC m=+21.990248336,53,77148,21719272000,268808192,3576197,6146230
2026-01-05 20:35:34.840148714 +0000 UTC m=+22.993093358,53,77148,21929811000,268873728,3760242,6473698
2026-01-05 20:35:35.843224816 +0000 UTC m=+23.996169470,53,77148,22368018000,269004800,3943974,6798721
2026-01-05 20:35:36.845630819 +0000 UTC m=+24.998575483,53,77148,22578635000,269049856,4128423,7124093
2026-01-05 20:35:37.848192381 +0000 UTC m=+26.001137035,53,77148,22781538000,269111296,4312301,7451320
2026-01-05 20:35:38.850929812 +0000 UTC m=+27.003874467,53,77148,23013352000,269168640,4495916,7777531
2026-01-05 20:35:39.853412935 +0000 UTC m=+28.006357579,53,77148,23249880000,269225984,4680199,8105023
2026-01-05 20:35:40.855578187 +0000 UTC m=+29.008522851,53,77148,23479505000,269258752,4863589,8431241
2026-01-05 20:35:41.858461489 +0000 UTC m=+30.011406143,53,77148,23711985000,269307904,5047575,8756868
2026-01-05 20:35:42.861094211 +0000 UTC m=+31.014038885,53,77148,24056184000,269373440,5231551,9082551
2026-01-05 20:35:43.863189603 +0000 UTC m=+32.016134287,53,77148,24305103000,269533184,5415238,9408204
2026-01-05 20:35:44.865524635 +0000 UTC m=+33.018469299,53,77148,24509799000,269598720,5599347,9735745
2026-01-05 20:35:45.868492838 +0000 UTC m=+34.021437482,2,77148,24754896000,111038464,5684681,9884640
