time,rss_mb,vms_mb,cpu
1767583567164.3958,72.25,1419.2734375,48.62397403199627
1767583567185.0603,73.61328125,1419.2734375,48.776648447493876
1767583567205.6545,75.8046875,1419.7734375,48.92286517443696
1767583567226.3855,76.0625,1419.7734375,48.58285939327949
1767583567247.0593,76.0625,1419.7734375,48.81468291377168
1767583567267.7126,76.37890625,1419.7734375,48.88295281050777
1767583567288.306,77.3203125,1421.2734375,0.0
1767583567308.9973,78.08203125,1422.7734375,48.70754366406545
1767583567329.6167,78.29296875,1423.2734375,48.88010441916828
1767583567350.285,78.29296875,1423.2734375,48.76133787507125
1767583567370.9048,79.31640625,1423.2734375,0.0
1767583567391.5938,80.0859375,1423.2734375,48.75283615398912
1767583567412.2283,80.0859375,1423.2734375,49.06192537138851
1767583567432.7097,80.0859375,1423.2734375,49.16717268219494
1767583567453.1726,80.33984375,1423.2734375,49.31864307131523
1767583567473.6487,80.33984375,1423.2734375,0.0
1767583567494.1506,80.85546875,1423.7734375,98.4913644315553
1767583567514.7534,81.37109375,1423.7734375,0.0
1767583567535.3801,82.14453125,1423.7734375,97.80580169760292
1767583567555.9255,82.265625,1424.7734375,49.15334403675091
1767583567576.4026,82.4921875,1426.2734375,49.181009110842766
1767583567596.8472,82.75,1426.7734375,49.21678928902505
1767583567617.2476,82.80078125,1427.2734375,0.0
1767583567637.688,83.05859375,1427.2734375,49.2139018609345
1767583567658.1904,83.31640625,1427.2734375,49.213324415971236
1767583567678.671,83.83203125,1427.2734375,49.088913076554
1767583567699.0881,83.83203125,1427.2734375,49.28329377482203
1767583567719.4873,84.33984375,1427.2734375,0.0
1767583567739.9346,84.84765625,1427.2734375,49.194276331222184
1767583567760.41,85.10546875,1427.2734375,49.18273921200728
1767583567780.8647,85.10546875,1427.7734375,49.18216249809458
1767583567801.3267,85.36328125,1427.7734375,0.0
1767583567821.7175,85.87890625,1427.7734375,49.317483273954444
1767583567842.1545,86.0390625,1428.7734375,49.239322861637476
1767583567862.65,86.8828125,1430.7734375,49.09350968572603
1767583567883.245,87.140625,1430.7734375,49.002313246255625
1767583567903.6475,87.19140625,1431.2734375,49.32734329060336
1767583567924.0803,87.19140625,1431.2734375,0.0
1767583567944.5547,87.44921875,1431.2734375,49.181585797706475
1767583567965.0322,87.70703125,1431.2734375,49.18735341026367
1767583567985.6138,87.9609375,1431.2734375,0.0
1767583568006.1494,88.7265625,1431.2734375,49.07972244000051
1767583568026.6116,88.984375,1431.2734375,49.270557278451044
1767583568047.0945,89.23828125,1431.2734375,0.0
1767583568067.5608,89.23828125,1431.7734375,98.48905169478572
1767583568088.0884,89.23828125,1431.7734375,0.0
1767583568108.5737,90.0,1432.2734375,49.232965149718915
1767583568129.111,90.24609375,1433.2734375,0.0
1767583568149.657,90.5703125,1434.2734375,49.090636704119895
1767583568170.2153,91.0859375,1434.7734375,49.101555823509486
1767583568190.7153,91.33203125,1435.2734375,49.19312237573601
1767583568211.223,91.33203125,1435.2734375,49.17870249862234
1767583568231.7383,91.33203125,1435.2734375,49.232387257318635
1767583568252.2935,91.58984375,1435.2734375,49.15276801200023
1767583568272.8774,92.09765625,1435.2734375,0.0
1767583568293.4053,92.8671875,1435.2734375,49.146432630678596
1767583568313.9026,93.37890625,1435.2734375,49.18043243750297
1767583568334.452,93.37890625,1435.2734375,49.134917938685426
1767583568354.99,93.37890625,1435.7734375,0.0
1767583568375.5051,93.63671875,1435.7734375,49.14412926054816
1767583568396.2117,93.8515625,1436.2734375,48.71320062251698
1767583568416.7441,94.828125,1438.7734375,49.209282680620454
1767583568437.2354,95.33203125,1439.2734375,49.26245566230537
1767583568457.8318,95.33203125,1439.2734375,48.89776979843086
1767583568478.543,95.33203125,1439.2734375,49.063647104238115
1767583568499.1216,95.33203125,1439.2734375,0.0
1767583568519.69,95.33203125,1439.2734375,98.09287042342467
1767583568540.1243,95.58984375,1439.2734375,0.0
1767583568560.5298,96.35546875,1439.2734375,49.29198152566081
1767583568581.1545,97.37890625,1439.2734375,48.85391478556624
1767583568601.779,97.37890625,1439.2734375,0.0
1767583568622.4177,97.37890625,1439.7734375,49.0481558575199
1767583568643.1445,97.37890625,1439.7734375,48.85277674245252
1767583568663.7114,97.37890625,1439.7734375,0.0
1767583568684.3528,97.8671875,1440.2734375,48.78061942477006
1767583568704.9963,98.37109375,1441.2734375,48.77154385516115
1767583568725.6758,98.875,1442.7734375,48.80332313277409
1767583568746.307,99.37890625,1443.2734375,48.834006683044436
1767583568766.871,99.37890625,1443.2734375,0.0
1767583568787.5962,99.37890625,1443.2734375,48.72168852439978
1767583568808.0872,99.37890625,1443.2734375,49.2104373944059
1767583568828.5806,99.890625,1443.2734375,0.0
1767583568849.113,100.40234375,1443.2734375,49.07110934319213
1767583568869.7153,100.65625,1443.2734375,49.10787963938653
1767583568890.367,101.42578125,1443.2734375,0.0
1767583568910.923,101.42578125,1443.7734375,49.05790846462453
1767583568931.4966,101.42578125,1443.7734375,49.02293181233787
1767583568951.926,101.42578125,1443.7734375,49.29835448989191
1767583568972.395,101.9296875,1444.7734375,49.22776460646468
1767583568992.876,102.6484375,1446.2734375,0.0
1767583569013.407,102.90625,1446.7734375,98.20771040893507
1767583569034.0955,103.41015625,1447.2734375,48.640890641307635
1767583569054.721,103.41015625,1447.2734375,97.91082683598682
1767583569075.4275,103.41015625,1447.2734375,0.0
1767583569096.038,103.921875,1447.2734375,48.89377972582304
1767583569116.651,104.43359375,1447.2734375,49.025223835238606
1767583569137.2473,104.9453125,1447.2734375,49.06077761661914
1767583569157.7395,105.45703125,1447.2734375,0.0
1767583569178.3354,105.45703125,1447.7734375,97.91654118663267
1767583569198.9204,105.45703125,1447.7734375,49.032101190058725
1767583569219.4763,105.703125,1448.2734375,0.0
1767583569240.023,106.20703125,1449.2734375,49.07742531855895
1767583569260.5989,106.20703125,1449.7734375,49.025223835238606
1767583569281.257,106.953125,1450.7734375,0.0
1767583569301.8647,107.45703125,1451.2734375,48.928001493163606
1767583569322.4917,107.45703125,1451.2734375,49.08316852538827
1767583569343.0476,107.45703125,1451.2734375,0.0
1767583569363.6501,107.45703125,1451.2734375,48.989721547374366
1767583569384.2498,108.22265625,1451.2734375,48.93542252453015
1767583569404.824,108.4765625,1451.2734375,48.92343582326323
1767583569425.4578,108.9921875,1451.2734375,0.0
1767583569446.1396,109.24609375,1451.2734375,97.46602065832441
1767583569466.8223,114.125,1455.7734375,97.64868577282154
1767583569487.5056,117.4765625,1455.7734375,48.77494679799523
1767583569508.1296,117.4765625,1455.7734375,0.0
1767583569528.762,117.4765625,1455.7734375,48.870422371104034
1767583569549.4348,117.4765625,1455.7734375,48.84538075440501
1767583569570.0635,117.4765625,1455.7734375,0.0
1767583569590.6943,117.4765625,1455.7734375,48.98857716835249
1767583569611.3503,117.4765625,1455.7734375,0.0
1767583569631.9783,117.4765625,1455.7734375,48.99086597986315
1767583569652.6133,117.4765625,1455.7734375,0.0
1767583569673.1975,117.4765625,1455.7734375,48.9891493511803
1767583569693.748,117.4765625,1455.7734375,49.01548421778302
1767583569714.502,117.73046875,1455.7734375,0.0
1767583569735.114,117.73046875,1455.7734375,48.98514435205196
1767583569755.7517,117.73046875,1455.7734375,48.928001493163066
1767583569776.4983,117.73046875,1455.7734375,48.74377091855821
1767583569797.1338,117.73046875,1455.7734375,0.0
1767583569817.7664,117.73046875,1455.7734375,0.0
1767583569838.317,117.73046875,1455.7734375,49.108454612512695
1767583569858.7996,117.98828125,1455.7734375,0.0
1767583569879.3586,117.98828125,1455.7734375,49.033820830263515
1767583569899.905,117.98828125,1455.7734375,49.07627683847302
1767583569920.484,117.98828125,1455.7734375,49.07168345559312
1767583569941.0452,117.98828125,1455.7734375,49.08144542220671
1767583569961.6067,117.98828125,1455.7734375,0.0
1767583569982.224,118.24609375,1455.7734375,48.95769913157053
1767583570002.7996,118.24609375,1455.7734375,0.0
1767583570023.401,118.24609375,1455.7734375,48.99544424456234
1767583570044.2053,118.24609375,1455.7734375,48.602000023175286
1767583570065.2202,118.24609375,1455.7734375,48.22702081177422
1767583570086.377,118.24609375,1455.7734375,48.743770918557125
1767583570107.3977,118.24609375,1455.7734375,48.81411479912485
1767583570128.1138,118.24609375,1455.7734375,48.812410534523536
1767583570148.7224,118.24609375,1455.7734375,0.0
1767583570169.3274,118.24609375,1455.7734375,48.95084263106302
1767583570189.9014,118.24609375,1455.7734375,49.081445422205626
1767583570210.5403,118.24609375,1455.7734375,0.0
1767583570231.1035,118.24609375,1455.7734375,48.95541341799341
1767583570251.7656,118.24609375,1455.7734375,48.81411479912485
1767583570272.521,118.24609375,1455.7734375,48.828321633546416
1767583570293.0764,118.24609375,1455.7734375,49.04471468662305
1767583570313.6125,118.50390625,1455.7734375,49.03840712724046
1767583570334.1213,118.50390625,1455.7734375,49.14412926054816
1767583570354.7585,118.50390625,1455.7734375,48.87099179716634
1767583570375.446,118.50390625,1455.7734375,0.0
1767583570396.0105,118.50390625,1455.7734375,49.106154800791494
1767583570416.529,118.50390625,1455.7734375,0.0
1767583570437.0642,118.50390625,1455.7734375,49.04184741303717
1767583570457.601,118.50390625,1455.7734375,49.052744836619695
1767583570478.1987,118.50390625,1455.7734375,0.0
1767583570498.7131,118.50390625,1455.7734375,49.15161600300002
1767583570519.2297,118.50390625,1455.7734375,49.11535534035158
1767583570539.743,118.50390625,1455.7734375,0.0
1767583570560.3286,118.50390625,1455.7734375,48.88865058920895
1767583570580.8599,118.50390625,1455.7734375,49.02293181233787
1767583570601.5066,118.50390625,1455.7734375,48.90974392462339
1767583570622.148,118.50390625,1455.7734375,0.0
1767583570642.7153,118.50390625,1455.7734375,49.040127209802684
1767583570663.2576,118.50390625,1455.7734375,0.0
1767583570683.9182,118.50390625,1455.7734375,48.9148774884253
1767583570704.3784,118.50390625,1455.7734375,0.0
1767583570725.0232,118.50390625,1455.7734375,48.770976744185006
1767583570745.6099,118.50390625,1455.7734375,48.997733697810844
1767583570766.2827,118.50390625,1455.7734375,48.71206912570849
1767583570786.9219,118.50390625,1455.7734375,48.774379607879666
1767583570807.565,118.50390625,1455.7734375,0.0
1767583570828.1099,118.50390625,1455.7734375,49.067090932487964
1767583570848.7,118.50390625,1455.7734375,48.937135389928635
1767583570869.213,118.50390625,1455.7734375,0.0
1767583570889.843,118.50390625,1455.7734375,48.83059549449914
1767583570910.526,118.50390625,1455.7734375,48.88352252861243
1767583570931.0825,118.50390625,1455.7734375,0.0
1767583570951.6814,118.50390625,1455.7734375,48.91145499282828
1767583570972.3086,118.50390625,1455.7734375,48.91088462345784
1767583570992.956,118.50390625,1455.7734375,48.9365644214727
1767583571013.5752,118.50390625,1455.7734375,48.89948002891323
1767583571034.2559,118.50390625,1455.7734375,48.750002905726646
1767583571054.833,118.50390625,1455.7734375,49.015484217784106
1767583571075.385,118.50390625,1455.7734375,0.0
1767583571095.9258,118.50390625,1455.7734375,49.016629854269695
1767583571116.492,118.50390625,1455.7734375,48.97256147397431
1767583571137.0088,118.50390625,1455.7734375,49.14873621673565
1767583571157.571,118.50390625,1455.7734375,0.0
1767583571178.0996,118.50390625,1455.7734375,49.0808710813626
1767583571198.6414,118.50390625,1455.7734375,49.04758229550376
1767583571219.2273,118.50390625,1455.7734375,49.020067085071865
1767583571239.798,118.50390625,1455.7734375,0.0
1767583571260.393,118.50390625,1455.7734375,48.97027437244604
1767583571280.9749,118.50390625,1455.7734375,0.0
1767583571301.571,118.50390625,1455.7734375,48.96227119910352
