timestamp,pid_count,pid_count_Limit,cpu_usage,memory_usage,rx_bytes,tx_bytes
2026-01-05 20:26:31.706469028 +0000 UTC m=+19.483624353,41,77148,53798784000,703254528,932461,682171
2026-01-05 20:26:32.714663182 +0000 UTC m=+20.491818517,40,77148,54196712000,704909312,935981,683731
2026-01-05 20:26:33.726183156 +0000 UTC m=+21.503338491,49,77148,60093449000,717955072,966961,1153786
2026-01-05 20:26:34.746226161 +0000 UTC m=+22.523381506,49,77148,66508600000,761892864,991514,1974075
2026-01-05 20:26:35.754155375 +0000 UTC m=+23.531310711,49,77148,73097006000,840404992,1019477,3128229
2026-01-05 20:26:36.76084304 +0000 UTC m=+24.537998394,49,77148,79461633000,956485632,1055048,5058537
2026-01-05 20:26:37.771917954 +0000 UTC m=+25.549073399,49,77148,85806721000,1129877504,1094858,7458467
2026-01-05 20:26:38.789913259 +0000 UTC m=+26.567068593,49,77148,92139627000,1286918144,1131622,9819403
2026-01-05 20:26:39.796767513 +0000 UTC m=+27.573922858,49,77148,98677799000,1441366016,1170411,12470978
2026-01-05 20:26:40.805566098 +0000 UTC m=+28.582721423,49,77148,104966506000,1602064384,1208667,15339657
2026-01-05 20:26:41.813689912 +0000 UTC m=+29.590845257,49,77148,111526226000,1780871168,1248110,18294125
2026-01-05 20:26:42.816019187 +0000 UTC m=+30.593174542,49,77148,117691346000,1978200064,1290751,21687345
2026-01-05 20:26:43.824692522 +0000 UTC m=+31.601847857,49,77148,124196467000,2187464704,1338370,25549325
2026-01-05 20:26:44.828591277 +0000 UTC m=+32.605746612,49,77148,130601501000,2427305984,1387439,29668579
2026-01-05 20:26:45.845029631 +0000 UTC m=+33.622184967,50,77148,137061525000,2678870016,1440298,34099771
2026-01-05 20:26:46.848940186 +0000 UTC m=+34.626095531,50,77148,143240902000,2941161472,1489958,38380993
2026-01-05 20:26:47.855730951 +0000 UTC m=+35.632886286,50,77148,149627955000,3237150720,1550513,43885015
2026-01-05 20:26:48.862015106 +0000 UTC m=+36.639170451,50,77148,155955040000,3528683520,1607460,49030236
2026-01-05 20:26:49.87963159 +0000 UTC m=+37.656786925,50,77148,162255785000,3821477888,1665044,54239903
2026-01-05 20:26:50.885014025 +0000 UTC m=+38.662169361,50,77148,168603358000,4138426368,1726911,59959673
2026-01-05 20:26:51.88866896 +0000 UTC m=+39.665824285,50,77148,174806849000,4433215488,1781827,65199581
2026-01-05 20:26:52.892820355 +0000 UTC m=+40.669975720,50,77148,181035789000,4743929856,1834694,70295854
2026-01-05 20:26:53.90792729 +0000 UTC m=+41.685082635,50,77148,187041575000,4835704832,1865684,73241290
2026-01-05 20:26:54.917512535 +0000 UTC m=+42.694667870,50,77148,193211227000,4854870016,1906007,77132168
2026-01-05 20:26:55.92425229 +0000 UTC m=+43.701407625,50,77148,199338468000,4850634752,1965470,82808000
2026-01-05 20:26:56.935050645 +0000 UTC m=+44.712205990,50,77148,205723921000,4852809728,2040974,89867518
2026-01-05 20:26:57.93970564 +0000 UTC m=+45.716860985,50,77148,212088814000,4853682176,2114129,97005791
2026-01-05 20:26:58.940638456 +0000 UTC m=+46.717793790,50,77148,218473400000,4854075392,2195742,105103221
2026-01-05 20:26:59.95536636 +0000 UTC m=+47.732521715,50,77148,224951450000,4854792192,2284150,113756932
2026-01-05 20:27:00.958510835 +0000 UTC m=+48.735666160,50,77148,231152783000,4855484416,2365206,121938212
2026-01-05 20:27:01.96479963 +0000 UTC m=+49.741954965,50,77148,237605480000,4856471552,2452280,130765858
2026-01-05 20:27:02.977155255 +0000 UTC m=+50.754310591,50,77148,243589310000,4857561088,2522913,138592676
2026-01-05 20:27:03.97963565 +0000 UTC m=+51.756790985,22,77148,246701313000,4857643008,2522979,138592742
2026-01-05 20:27:05.178772991 +0000 UTC m=+52.955928396,0,0,0,0,0,0
