script,iteration,request_rate,percentile,latency
mixed-requests.lua,0,800,50.0,1.36
mixed-requests.lua,0,800,75.0,1.64
mixed-requests.lua,0,800,90.0,1.91
mixed-requests.lua,0,800,99.0,2.32
mixed-requests.lua,0,800,99.9,2.72
mixed-requests.lua,0,800,99.99,5.84
mixed-requests.lua,0,800,99.999,6.46
mixed-requests.lua,0,800,100.0,6.46
