time,rss_mb,vms_mb,cpu
1767576633950.7178,470.84765625,21050.37890625,444.9822708411913
1767576633971.04,475.37109375,21245.390625,494.86225326521526
1767576633991.417,481.859375,21440.40234375,641.4968822795781
1767576634011.844,492.90625,21440.40234375,542.7795110703337
1767576634032.2434,495.6796875,21440.40234375,395.157830275329
1767576634052.5999,502.671875,21440.40234375,296.56395389944925
1767576634072.963,509.67578125,21440.40234375,395.99726201996873
1767576634093.3079,515.0078125,21440.40234375,494.3256844511998
1767576634113.655,519.9609375,21440.40234375,593.1698486777113
1767576634134.0332,524.51171875,21440.40234375,345.86900386390744
1767576634154.3538,529.96484375,21440.40234375,445.21319054583125
1767576634174.7036,533.08984375,21440.40234375,444.58397324162553
1767576634195.0874,539.55859375,21440.40234375,543.0989735380039
1767576634215.4915,544.66015625,21440.40234375,542.983923737787
1767576634235.9187,549.5390625,21440.40234375,591.8654734886308
1767576634256.2842,550.33984375,21440.40234375,642.600669400843
1767576634276.645,551.06640625,21505.40625,691.8521101868592
1767576634297.0544,551.45703125,21505.40625,544.0660369571174
1767576634317.4277,552.48046875,21505.40625,741.5234840002287
1767576634337.8052,554.9609375,21505.40625,691.9662502946056
1767576634358.173,559.07421875,21505.40625,692.0885850668983
1767576634378.5461,561.5546875,21505.40625,790.8185717652611
1767576634398.9429,564.078125,21505.40625,642.2676215604927
1767576634419.335,566.58984375,21505.40625,741.4885266767953
1767576634439.688,570.6484375,21505.40625,692.5211812435164
1767576634460.0854,572.875,21505.40625,790.781297134239
1767576634480.4875,574.96484375,21505.40625,691.2901121928676
1767576634500.9026,577.16796875,21505.40625,740.0232894597656
1767576634521.2976,579.47265625,21505.40625,740.8336865903736
1767576634541.6934,581.52734375,21505.40625,740.7115778567827
1767576634562.0918,585.7890625,21505.40625,839.898321455907
1767576634582.4631,588.0703125,21505.40625,740.4239093337832
1767576634602.8523,590.09765625,21505.40625,691.5995053294887
1767576634623.2505,592.28125,21505.40625,790.3342754851914
1767576634643.6455,596.37890625,21570.41015625,790.1853805576495
1767576634664.087,598.5234375,21570.41015625,691.2819740063895
1767576634684.469,600.8125,21570.41015625,691.5995053295062
1767576634704.8728,603.03515625,21570.41015625,740.4761960807322
1767576634725.2634,607.203125,21570.41015625,790.7067584126692
1767576634745.6777,609.28125,21570.41015625,740.3106467099619
1767576634766.0933,611.53515625,21570.41015625,789.8319798507646
1767576634786.4746,613.77734375,21570.41015625,741.3312595001696
1767576634806.8547,616.0859375,21570.41015625,741.3487303364096
1767576634827.2437,620.265625,21570.41015625,840.195227714614
1767576634847.641,624.62890625,21570.41015625,790.3249679083304
1767576634868.0608,624.84375,21570.41015625,740.6766970403264
1767576634889.1863,629.15625,21570.41015625,762.4101247415425
1767576634909.5735,633.24609375,21570.41015625,790.669494321128
1767576634929.949,635.48046875,21570.41015625,790.9490606510451
