script,iteration,request_rate,percentile,latency
mixed-requests.lua,0,800,50.0,1.19
mixed-requests.lua,0,800,75.0,1.45
mixed-requests.lua,0,800,90.0,1.67
mixed-requests.lua,0,800,99.0,2.0
mixed-requests.lua,0,800,99.9,2.6
mixed-requests.lua,0,800,99.99,5.2
mixed-requests.lua,0,800,99.999,5.83
mixed-requests.lua,0,800,100.0,5.83
